county_fips,county_name,state,county_lat,county_lon,nearest_hospital_miles,nearest_hospital_minutes_est
19013,Black Hawk County,IA,42.471132,-92.3076,2.068327257068897,3.545703869260966
19015,Boone County,IA,42.03862,-93.939383,16.83102891112539,28.853192419072098
19017,Bremer County,IA,42.780895,-92.327356,17.569273726886568,30.118754960376975
19019,Buchanan County,IA,42.470328,-91.838666,18.985965875994093,32.54737007313273
19021,Buena Vista County,IA,42.741522,-95.141432,28.225088482770584,48.385865970463854
19023,Butler County,IA,42.734757,-92.780153,21.483732987223398,36.82925654952582
19025,Calhoun County,IA,42.386061,-94.643602,24.15844299405785,41.41447370409917
19027,Carroll County,IA,42.039502,-94.86765,1.174535799845243,2.0134899425918453
19029,Cass County,IA,41.333823,-94.933301,46.417063390635626,79.57210866966108
19031,Cedar County,IA,41.77236,-91.132611,21.72077718624331,37.23561803355996
19033,Cerro Gordo County,IA,43.074975,-93.250965,5.468903084884872,9.375262431231208
19035,Cherokee County,IA,42.742737,-95.633262,37.50322523183309,64.29124325457101
19037,Chickasaw County,IA,43.059741,-92.31721,36.84231054306361,63.1582466452519
19039,Clarke County,IA,41.029726,-93.785259,19.366344481751238,33.19944768300212
19041,Clay County,IA,43.081224,-95.149875,4.7660933214645524,8.170445693939232
19043,Clayton County,IA,42.840985,-91.323576,25.648313186259234,43.968536890730114
19045,Clinton County,IA,41.898073,-90.534243,16.971053548467438,29.09323465451561
19047,Crawford County,IA,42.043119,-95.38909,26.79855053990146,45.94037235411679
19049,Dallas County,IA,41.68532,-94.040706,14.05710859417836,24.097900447162903
19051,Davis County,IA,40.748089,-92.410345,19.99709456563428,34.28073354108734
19053,Decatur County,IA,40.736379,-93.78458,2.212154902760452,3.7922655475893463
19055,Delaware County,IA,42.473014,-91.366767,5.155374916224853,8.837785570671178
19057,Des Moines County,IA,40.915339,-91.186925,7.358929941402771,12.615308470976178
19059,Dickinson County,IA,43.389611,-95.196057,4.076723097597214,6.98866816730951
19061,Dubuque County,IA,42.463481,-90.878771,10.07287256479319,17.26778153964547
19063,Emmet County,IA,43.377984,-94.66937,17.845583952398197,30.592429632682624
19065,Fayette County,IA,42.864122,-91.840376,32.35235433317656,55.4611788568741
19067,Floyd County,IA,43.052741,-92.787367,22.680063965928806,38.88010965587795
19069,Franklin County,IA,42.736545,-93.271415,28.705851946583753,49.210031908429286
19071,Fremont County,IA,40.74259,-95.599182,21.69733919254995,37.195438615799915
19073,Greene County,IA,42.042513,-94.388727,24.56127574336876,42.1050441314893
19075,Grundy County,IA,42.403339,-92.790244,19.177439358061186,32.87561032810489
19077,Guthrie County,IA,41.683573,-94.501272,31.908252694536838,54.69986176206315
19079,Hamilton County,IA,42.390789,-93.70913,25.24830854350369,43.28281464600632
19081,Hancock County,IA,43.075411,-93.743697,24.801434022849957,42.51674403917136
19083,Hardin County,IA,42.390208,-93.241669,27.951909731809458,47.91755954024478
19085,Harrison County,IA,41.688584,-95.827149,27.21320069064607,46.651201183964695
19087,Henry County,IA,40.984802,-91.547259,22.996848721381554,39.42316923665409
19089,Howard County,IA,43.365312,-92.321908,39.187984483062166,67.17940197096371
19091,Humboldt County,IA,42.782221,-94.202775,20.04507544717977,34.362986480879606
19093,Ida County,IA,42.39186,-95.507421,40.12907693988388,68.79270332551522
19095,Iowa County,IA,41.683918,-92.059123,23.210380088578717,39.78922300899209
19097,Jackson County,IA,42.164226,-90.574582,23.252229771063497,39.86096532182314
19099,Jasper County,IA,41.685551,-93.054147,1.2170986763738656,2.0864548737837696
19101,Jefferson County,IA,41.006376,-91.966628,22.65560256130604,38.83817581938178
19103,Johnson County,IA,41.670668,-91.590529,2.320594507622957,3.9781620130679265
19105,Jones County,IA,42.125117,-91.116914,29.451964107872865,50.48908132778205
19107,Keokuk County,IA,41.331182,-92.167721,23.60200237475362,40.46057549957764
19109,Kossuth County,IA,43.212336,-94.213971,24.880204157661925,42.651778555991875
19111,Lee County,IA,40.647588,-91.477157,5.095281744692049,8.73476870518637
19113,Linn County,IA,42.077951,-91.597674,7.173562519322225,12.297535747409528
19115,Louisa County,IA,41.218211,-91.256994,18.207581087101456,31.21299614931678
19117,Lucas County,IA,41.033321,-93.331462,1.5992437730287454,2.741560753763564
19119,Lyon County,IA,43.38358,-96.207201,27.481185324692607,47.11060341375875
19121,Madison County,IA,41.330622,-94.015184,21.607416519573206,37.041285462125494
19123,Mahaska County,IA,41.330797,-92.636366,23.7264653777189,40.673940647518116
19125,Marion County,IA,41.331433,-93.093868,23.60727263159215,40.46961022558654
19127,Marshall County,IA,42.0417,-92.981403,3.8542296256271764,6.607250786789446
19129,Mills County,IA,41.033703,-95.619101,6.081689951299267,10.425754202227315
19131,Mitchell County,IA,43.348564,-92.784466,24.511440312245643,42.01961196384968
19133,Monona County,IA,42.049432,-95.956566,38.276506882609105,65.6168689416156
19135,Monroe County,IA,41.028847,-92.869642,22.520646291286194,38.60682221363348
19137,Montgomery County,IA,41.021735,-95.15779,30.138616023171394,51.66619889686525
19139,Muscatine County,IA,41.483776,-91.118699,4.8142164079335625,8.252942413600394
19141,O'Brien County,IA,43.083746,-95.625624,24.763933402882344,42.45245726208402
19143,Osceola County,IA,43.378542,-95.633788,16.94474539055224,29.04813495523241
19145,Page County,IA,40.739097,-95.144301,31.803684517225328,54.52060202952913
19147,Palo Alto County,IA,43.075337,-94.669055,3.2952405205749558,5.6489837495570665
19149,Plymouth County,IA,42.737615,-96.215973,17.901983119363553,30.68911391890895
19151,Pocahontas County,IA,42.734033,-94.678279,26.689227509407072,45.75296144469784
19153,Polk County,IA,41.684816,-93.568971,6.027600701463225,10.333029773936957
19155,Pottawattamie County,IA,41.340184,-95.544905,15.866593531563126,27.199874625536786
19157,Poweshiek County,IA,41.684642,-92.522934,11.620461517235626,19.92079117240393
19159,Ringgold County,IA,40.735334,-94.244251,26.055545458346923,44.66664935716616
19161,Sac County,IA,42.387526,-95.105224,25.915450674931076,44.426486871310416
19163,Scott County,IA,41.642079,-90.622289,6.957055877075442,11.9263815035579
19165,Shelby County,IA,41.679014,-95.308917,34.598822568649936,59.31226726054275
19167,Sioux County,IA,43.082618,-96.17798,40.591016565333575,69.58459982628614
19169,Story County,IA,42.037538,-93.466093,1.5692021840304444,2.6900608869093334
19171,Tama County,IA,42.074848,-92.529411,19.446392750621747,33.33667328678014
19173,Taylor County,IA,40.737949,-94.697108,29.960949277776326,51.361627333330844
19175,Union County,IA,41.02855,-94.245091,32.32558564599297,55.4152896788451
19177,Van Buren County,IA,40.754117,-91.952943,30.438714371869093,52.18065320891844
19179,Wapello County,IA,41.031275,-92.409466,0.6779064340829115,1.1621253155707054
19181,Warren County,IA,41.332446,-93.568751,18.07354962397755,30.983227926818657
19183,Washington County,IA,41.329401,-91.725052,24.67245161013946,42.29563133166765
19185,Wayne County,IA,40.739983,-93.332613,19.94299653290219,34.18799405640375
19187,Webster County,IA,42.433579,-94.175831,4.135847033612866,7.090023486193485
19189,Winnebago County,IA,43.378124,-93.743488,26.534729606519637,45.48810789689081
19191,Winneshiek County,IA,43.292989,-91.850788,45.99549268870523,78.84941603778039
19193,Woodbury County,IA,42.39322,-96.053296,19.041575240828067,32.642700412848114
19195,Worth County,IA,43.373491,-93.248533,15.07866125593518,25.849133581603162
19197,Wright County,IA,42.733007,-93.734735,28.598261939024674,49.025591895470875
20001,Allen County,KS,37.884228,-95.300945,32.36804970288344,55.48808520494304
20003,Anderson County,KS,38.215114,-95.292046,24.211248460561343,41.50499736096231
20005,Atchison County,KS,39.532544,-95.313397,14.463498935965234,24.79456960451183
20007,Barber County,KS,37.222906,-98.685052,29.23029102977678,50.10907033676019
20009,Barton County,KS,38.481239,-98.767837,8.730019223487583,14.965747240264427
20011,Bourbon County,KS,37.8561,-94.850928,8.380169207189551,14.366004355182088
20013,Brown County,KS,39.825931,-95.569905,13.60345208345752,23.320203571641464
20015,Butler County,KS,37.773649,-96.83884,3.2727062414173527,5.610353556715462
20017,Chase County,KS,38.299475,-96.594029,22.77269619758161,39.03890776728276
20019,Chautauqua County,KS,37.154259,-96.245396,3.404326028498197,5.83598747742548
20021,Cherokee County,KS,37.169392,-94.845698,14.577400673447297,24.98982972590965
20023,Cheyenne County,KS,39.789901,-101.727317,4.229375828409157,7.2503585629871266
20025,Clark County,KS,37.233831,-99.813869,18.05507491529522,30.951556997648947
20027,Clay County,KS,39.344964,-97.168853,28.5171274677408,48.886504230412804
20029,Cloud County,KS,39.487329,-97.64139,39.063550168843086,66.96608600373101
20031,Coffey County,KS,38.23645,-95.729137,2.406799856994604,4.12594261199075
20033,Comanche County,KS,37.181442,-99.251293,42.03418568922635,72.05860403867374
20035,Cowley County,KS,37.234507,-96.837247,8.001833193761573,13.717428332162697
20037,Crawford County,KS,37.505821,-94.853897,12.712452334772351,21.792775431038315
20039,Decatur County,KS,39.783542,-100.459708,4.735864177882913,8.118624304942136
20041,Dickinson County,KS,38.867735,-97.157943,19.34641093183496,33.16527588314565
20043,Doniphan County,KS,39.788502,-95.147225,20.01272660669062,34.30753132575535
20045,Douglas County,KS,38.896417,-95.290947,6.133319892130839,10.514262672224294
20047,Edwards County,KS,37.883595,-99.304746,21.581042043636444,36.99607207480533
20049,Elk County,KS,37.456026,-96.244642,22.46627207482967,38.51360927113658
20051,Ellis County,KS,38.914597,-99.317313,2.6135765597643172,4.480416959595972
20053,Ellsworth County,KS,38.700845,-98.205355,33.353916349894455,57.178142314104775
20055,Finney County,KS,38.049808,-100.739967,8.909760199180358,15.273874627166329
20057,Ford County,KS,37.68851,-99.884743,9.90832090622464,16.985692982099383
20059,Franklin County,KS,38.558019,-95.278962,2.718387275940099,4.66009247304017
20061,Geary County,KS,39.002139,-96.7681,4.51881674596714,7.746542993086526
20063,Gove County,KS,38.917239,-100.48736,16.83228738249936,28.85534979857033
20065,Graham County,KS,39.354972,-99.879894,22.64408137550853,38.81842521515748
20067,Grant County,KS,37.547539,-101.299362,4.1390589591416935,7.0955296442429034
20069,Gray County,KS,37.744513,-100.451715,23.896854233256548,40.96603582843979
20071,Greeley County,KS,38.480404,-101.80597,3.1383011371914544,5.379944806613922
20073,Greenwood County,KS,37.879347,-96.241732,33.934948039236914,58.17419663869185
20075,Hamilton County,KS,37.995244,-101.793689,2.8817977589191406,4.94022472957567
20077,Harper County,KS,37.188184,-98.06659,37.57908905108225,64.421295516141
20079,Harvey County,KS,38.050144,-97.436706,5.952677257637005,10.204589584520578
20081,Haskell County,KS,37.554979,-100.879952,10.024898761729514,17.185540734393452
20083,Hodgeman County,KS,38.087493,-99.898407,21.798924992927496,37.36958570216142
20085,Jackson County,KS,39.411096,-95.794492,20.947410957651652,35.909847355974264
20087,Jefferson County,KS,39.239644,-95.375314,8.193535638742686,14.046061094987463
20089,Jewell County,KS,39.777005,-98.222619,29.858694950001514,51.1863342000026
20091,Johnson County,KS,38.883907,-94.82233,2.1553963598946884,3.6949651883908943
20093,Kearny County,KS,37.994461,-101.308136,23.658464501374972,40.55736771664281
20095,Kingman County,KS,37.552951,-98.144529,32.63009348592009,55.93730311872016
20097,Kiowa County,KS,37.561231,-99.286538,31.041826102923686,53.21455903358346
20099,Labette County,KS,37.191468,-95.297473,9.137601822235547,15.664460266689508
20101,Lane County,KS,38.481286,-100.466185,23.685299362686475,40.603370336033954
20103,Leavenworth County,KS,39.189511,-95.038977,9.699315428497504,16.627397877424293
20105,Lincoln County,KS,39.047228,-98.214381,35.679666067607904,61.16514183018498
20107,Linn County,KS,38.216549,-94.844932,24.375038976450735,41.78578110248697
20109,Logan County,KS,38.91327,-101.157402,21.635861399862556,37.0900481140501
20111,Lyon County,KS,38.455403,-96.161641,28.877035209890604,49.50348893124104
20113,McPherson County,KS,38.395812,-97.647489,1.7313338363023079,2.968000862232528
20115,Marion County,KS,38.359647,-97.102771,5.134718029922869,8.802373765582061
20117,Marshall County,KS,39.782709,-96.521243,23.820495934083553,40.835135887000376
20119,Meade County,KS,37.243886,-100.360094,23.437680867942216,40.178881487900945
20121,Miami County,KS,38.566772,-94.832963,0.8874538464270848,1.5213494510178598
20123,Mitchell County,KS,39.393026,-98.207362,26.551632791769133,45.51708478588994
20125,Montgomery County,KS,37.189537,-95.742403,11.727172590601747,20.103724441031563
20127,Morris County,KS,38.688204,-96.651448,24.931782536742723,42.740198634416096
20129,Morton County,KS,37.185249,-101.809516,13.732229681293846,23.54096516793231
20131,Nemaha County,KS,39.791043,-96.005381,5.018356522276689,8.602896895331467
20133,Neosho County,KS,37.564283,-95.315682,14.843925377019284,25.446729217747343
20135,Ness County,KS,38.480437,-99.908745,1.5801874061322072,2.708892696226641
20137,Norton County,KS,39.783867,-99.899235,3.7828383227470574,6.484865696137813
20139,Osage County,KS,38.650215,-95.708255,24.075187457494177,41.27174992713287
20141,Osborne County,KS,39.348261,-98.767942,7.0946832532042645,12.162314148350168
20143,Ottawa County,KS,39.137963,-97.654802,21.177910849588127,36.30499002786536
20145,Pawnee County,KS,38.181477,-99.234772,4.604734814869333,7.89383111120457
20147,Phillips County,KS,39.784506,-99.34215,2.534268909815742,4.344460988255557
20149,Pottawatomie County,KS,39.382187,-96.337113,11.831765504071383,20.283026578408084
20151,Pratt County,KS,37.647594,-98.74012,0.6302045866893169,1.080350720038829
20153,Rawlins County,KS,39.786198,-101.076738,28.653086570819458,49.11957697854764
20155,Reno County,KS,37.948185,-98.078346,13.522202720981857,23.180918950254615
20157,Republic County,KS,39.828906,-97.650883,32.115060486880424,55.05438940608072
20159,Rice County,KS,38.347178,-98.201415,25.075629179206842,42.9867928786403
20161,Riley County,KS,39.29121,-96.727488,9.197192996775518,15.766616565900888
20163,Rooks County,KS,39.346006,-99.324492,6.96479395053035,11.939646772337742
20165,Rush County,KS,38.523596,-99.309184,24.674340667831547,42.29886971628265
20167,Russell County,KS,38.91604,-98.770949,5.297698200419085,9.081768343575574
20169,Saline County,KS,38.791804,-97.651478,3.6403862889002827,6.240662209543342
20171,Scott County,KS,38.481877,-100.90636,1.062842007855578,1.8220148706095622
20173,Sedgwick County,KS,37.681045,-97.461054,4.203415176889287,7.205854588953063
20175,Seward County,KS,37.18096,-100.855257,9.447899604072552,16.19639932126723
20177,Shawnee County,KS,39.041805,-95.755664,2.0663018149060774,3.542231682696133
20179,Sheridan County,KS,39.350547,-100.441228,22.30469114743379,38.236613395600784
20181,Sherman County,KS,39.351352,-101.719859,29.357112402111294,50.32647840361936
20183,Smith County,KS,39.78466,-98.785429,0.9382106601171232,1.608361131629354
20185,Stafford County,KS,38.03563,-98.719889,8.698682734885319,14.91202754551769
20187,Stanton County,KS,37.565932,-101.789383,23.62156413413024,40.49410994422327
20189,Stevens County,KS,37.2017,-101.317268,23.72933570505941,40.67886120867327
20191,Sumner County,KS,37.236662,-97.493352,6.235597246700093,10.689595280057302
20193,Thomas County,KS,39.357713,-101.083386,19.824735738437454,33.98526126589278
20195,Trego County,KS,38.921302,-99.865423,7.3308980778495645,12.56725384774211
20197,Wabaunsee County,KS,38.955154,-96.201262,18.371733266764384,31.494399885881805
20199,Wallace County,KS,38.926626,-101.771103,31.548363581334602,54.08290899657361
20201,Washington County,KS,39.776715,-97.09561,3.89252140398319,6.672893835399754
20203,Wichita County,KS,38.481922,-101.347434,0.6144080606475576,1.0532709611100988
20205,Wilson County,KS,37.558515,-95.745175,10.48745247217941,17.97848995230756
20207,Woodson County,KS,37.888193,-95.758469,21.730182326068505,37.25174113040315
20209,Wyandotte County,KS,39.115384,-94.763087,1.4863007802672497,2.5479441947438564
21001,Adair County,KY,37.105559,-85.28138,0.9518411038466246,1.6317276065942137
21003,Allen County,KY,36.75077,-86.192458,20.010414975427793,34.30356852930478
21005,Anderson County,KY,38.005396,-84.986417,14.694699221817116,25.19091295168648
21007,Ballard County,KY,37.051323,-89.010367,20.017003568821423,34.314863260836724
21009,Barren County,KY,36.962805,-85.932108,3.6863482581961873,6.319454156907749
21011,Bath County,KY,38.152249,-83.737641,12.422650891658568,21.295972957128974
21013,Bell County,KY,36.728928,-83.680718,2.785314836440497,4.774825433897995
21015,Boone County,KY,38.9589,-84.736371,6.932136043817152,11.883661789400833
21017,Bourbon County,KY,38.202562,-84.20986,2.0124332129582974,3.4498855079285096
21019,Boyd County,KY,38.360003,-82.681406,8.008950610756669,13.729629618440002
21021,Boyle County,KY,37.618104,-84.868352,5.512955186332885,9.450780319427803
21023,Bracken County,KY,38.680365,-84.115235,16.803809643352153,28.80653081717512
21025,Breathitt County,KY,37.517807,-83.317158,4.3927940323344,7.5305040554303995
21027,Breckinridge County,KY,37.777988,-86.432919,20.921853814353973,35.8660351103211
21029,Bullitt County,KY,37.969945,-85.702635,12.28928026616509,21.067337599140153
21031,Butler County,KY,37.207013,-86.682471,20.1632879898554,34.56563655403783
21033,Caldwell County,KY,37.148642,-87.870509,17.460322046632186,29.93198065136946
21035,Calloway County,KY,36.620978,-88.274086,2.2166248860629683,3.7999283761079456
21037,Campbell County,KY,38.946981,-84.379583,9.72406377786082,16.669823619189977
21039,Carlisle County,KY,36.85718,-88.976614,19.229250916209967,32.96443014207423
21041,Carroll County,KY,38.668394,-85.124024,15.532464107607026,26.62708132732633
21043,Carter County,KY,38.314094,-83.038988,23.06491672330822,39.539857239956945
21045,Casey County,KY,37.321962,-84.92822,19.807374029314587,33.95549833596786
21047,Christian County,KY,36.892059,-87.492986,2.1358077770881176,3.6613847607224876
21049,Clark County,KY,37.970314,-84.145115,13.145046676233022,22.53436573068518
21051,Clay County,KY,37.164273,-83.715454,2.569130904412577,4.404224407564418
21053,Clinton County,KY,36.727258,-85.136098,2.106430872970721,3.611024353664093
21055,Crittenden County,KY,37.358149,-88.10501,2.1128582197939885,3.62204266250398
21057,Cumberland County,KY,36.782372,-85.388484,14.552805127012352,24.947665932021174
21059,Daviess County,KY,37.731671,-87.087139,2.5312333261190547,4.339257130489808
21061,Edmonson County,KY,37.227514,-86.218015,17.366169900110716,29.77057697161837
21063,Elliott County,KY,38.116883,-83.096116,19.143427166052085,32.81730371323215
21065,Estill County,KY,37.692449,-83.963983,18.145270142650148,31.106177387400255
21067,Fayette County,KY,38.040678,-84.458272,2.3299216837107246,3.9941514577898136
21069,Fleming County,KY,38.367848,-83.699205,4.702207714523498,8.06092751061171
21071,Floyd County,KY,37.552456,-82.739724,12.291804355309841,21.071664609102587
21073,Franklin County,KY,38.234919,-84.868786,14.731465904249529,25.25394155014205
21075,Fulton County,KY,36.552511,-89.187659,12.414325125306943,21.281700214811902
21077,Gallatin County,KY,38.755663,-84.865143,21.99808097948045,37.710995964823624
21079,Garrard County,KY,37.630162,-84.545856,12.464241693954948,21.36727147535134
21081,Grant County,KY,38.649167,-84.625924,25.379294107559712,43.50736132724522
21083,Graves County,KY,36.723344,-88.649897,2.4791822259849488,4.250026673117055
21085,Grayson County,KY,37.458577,-86.344011,3.1880961534635386,5.46530769165178
21087,Green County,KY,37.278065,-85.537925,12.559959063451238,21.53135839448784
21089,Greenup County,KY,38.563562,-82.93382,13.149854546979,22.542607794821144
21091,Hancock County,KY,37.843325,-86.792761,9.231236998911827,15.824977712420274
21093,Hardin County,KY,37.695836,-85.963183,4.848758010889381,8.312156590096082
21095,Harlan County,KY,36.859223,-83.221497,6.1453518524440724,10.534888889904124
21097,Harrison County,KY,38.444578,-84.334131,5.184062755422078,8.886964723580705
21099,Hart County,KY,37.305827,-85.878443,20.394084580721255,34.96128785266501
21101,Henderson County,KY,37.792542,-87.572577,4.352462484478547,7.461364259106081
21103,Henry County,KY,38.451383,-85.119647,14.41848225407202,24.71739814983775
21105,Hickman County,KY,36.675896,-88.972084,18.526282949802546,31.759342199661507
21107,Hopkins County,KY,37.31107,-87.542196,3.3712033939718085,5.779205818237386
21109,Jackson County,KY,37.403458,-84.020576,17.59543304820548,30.16359951120939
21111,Jefferson County,KY,38.189532,-85.657624,3.5363046543471084,6.062236550309329
21113,Jessamine County,KY,37.873291,-84.58396,10.794359921856342,18.504617008896584
21115,Johnson County,KY,37.847756,-82.830121,2.4148191460412196,4.13968996464209
21117,Kenton County,KY,38.930503,-84.533438,5.925911126323166,10.15870478798257
21119,Knott County,KY,37.354368,-82.952546,16.016667576885283,27.45714441751763
21121,Knox County,KY,36.8885,-83.855551,11.92028647759214,20.434776818729382
21123,Larue County,KY,37.544462,-85.696841,15.072000155028658,25.8377145514777
21125,Laurel County,KY,37.113268,-84.119395,0.6497335307425884,1.1138289098444374
21127,Lawrence County,KY,38.074453,-82.73829,7.386910821273116,12.663275693611055
21129,Lee County,KY,37.608116,-83.719248,19.36371593876763,33.19494160931594
21131,Leslie County,KY,37.087846,-83.388617,15.857043986096539,27.183503976165493
21133,Letcher County,KY,37.118536,-82.861251,2.712625893889161,4.650215818095704
21135,Lewis County,KY,38.535047,-83.370143,22.05516075665675,37.80884701141157
21137,Lincoln County,KY,37.457174,-84.658335,14.347675158051695,24.596014556660048
21139,Livingston County,KY,37.209517,-88.363426,17.034724084591083,29.202384145013287
21141,Logan County,KY,36.859607,-86.881288,3.033016405279498,5.199456694764853
21143,Lyon County,KY,37.023976,-88.083391,18.10261442770711,31.03305330464076
21145,McCracken County,KY,37.054111,-88.712454,3.5969554758607036,6.166209387189778
21147,McCreary County,KY,36.731136,-84.491052,15.724563441621461,26.956394471351075
21149,McLean County,KY,37.526707,-87.265597,17.930073393310934,30.737268674247314
21151,Madison County,KY,37.725511,-84.278362,0.8519159619492658,1.4604273633415985
21153,Magoffin County,KY,37.698983,-83.069721,16.16811544119073,27.716769327755536
21155,Marion County,KY,37.552604,-85.268959,1.2590691579528082,2.1584042707762423
21157,Marshall County,KY,36.882017,-88.332752,19.051253358555964,32.65929147181023
21159,Martin County,KY,37.796774,-82.506623,14.149679465962938,24.25659337022218
21161,Mason County,KY,38.594137,-83.828125,3.346392762433339,5.736673307028581
21163,Meade County,KY,37.967476,-86.200863,25.10517261485081,43.037438768315674
21165,Menifee County,KY,37.935485,-83.589355,18.72983173914747,32.10828298139566
21167,Mercer County,KY,37.812085,-84.879695,13.002840845645823,22.290584306821412
21169,Metcalfe County,KY,36.99243,-85.633456,15.013996552163862,25.738279803709478
21171,Monroe County,KY,36.714077,-85.713508,2.304827102830911,3.9511321762815617
21173,Montgomery County,KY,38.038109,-83.912416,3.233823030759595,5.543696624159306
21175,Morgan County,KY,37.92294,-83.258944,20.26025662083495,34.73186849285992
21177,Muhlenberg County,KY,37.213816,-87.134092,3.2640728488112214,5.595553455104951
21179,Nelson County,KY,37.80312,-85.465931,5.130549386045499,8.79522751893514
21181,Nicholas County,KY,38.338031,-84.026223,13.98844553348503,23.980192343117196
21183,Ohio County,KY,37.477859,-86.844871,24.051698100837182,41.23148245857802
21185,Oldham County,KY,38.400127,-85.45615,4.351657033471354,7.459983485950893
21187,Owen County,KY,38.499395,-84.84159,26.432445996734156,45.31276456582998
21189,Owsley County,KY,37.423622,-83.691637,18.487279349723664,31.69247888524057
21191,Pendleton County,KY,38.696284,-84.351943,21.948908912485845,37.62670099283287
21193,Perry County,KY,37.241282,-83.217772,2.6172911830460976,4.486784885221882
21195,Pike County,KY,37.486031,-82.410912,6.189587134474111,10.610720801955619
21197,Powell County,KY,37.809567,-83.831235,19.502302611608897,33.432518762758114
21199,Pulaski County,KY,37.107428,-84.576969,2.8037166519131884,4.806371403279752
21201,Robertson County,KY,38.513473,-84.06423,14.610874849455923,25.047214027638724
21203,Rockcastle County,KY,37.36105,-84.314368,1.201749677418097,2.0601423041453093
21205,Rowan County,KY,38.204266,-83.428079,1.8187879511040552,3.1179222018926662
21207,Russell County,KY,36.990587,-85.05495,4.679096698637353,8.021308626235463
21209,Scott County,KY,38.28571,-84.57834,6.918445948405202,11.860193054408917
21211,Shelby County,KY,38.239011,-85.228247,2.1131225946546794,3.622495876550879
21213,Simpson County,KY,36.740929,-86.581787,2.8400186574386086,4.8686034127519004
21215,Spencer County,KY,38.025313,-85.317312,13.442419920396087,23.044148434964722
21217,Taylor County,KY,37.36621,-85.328059,0.5518334997408444,0.946000285270019
21219,Todd County,KY,36.840338,-87.183642,16.796289606078258,28.793639324705584
21221,Trigg County,KY,36.807681,-87.858652,4.542961570975183,7.787934121671743
21223,Trimble County,KY,38.62004,-85.351208,11.937233964500397,20.46382965342925
21225,Union County,KY,37.658029,-87.95165,2.0315617842319744,3.48267734439767
21227,Warren County,KY,36.995634,-86.423579,0.3418513159797526,0.5860308273938616
21229,Washington County,KY,37.754209,-85.175416,13.58090349582107,23.28154884997898
21231,Wayne County,KY,36.800772,-84.82659,2.5905027306739856,4.440861824012547
21233,Webster County,KY,37.520375,-87.685206,16.207117621667336,27.78363020857258
21235,Whitley County,KY,36.758024,-84.144648,11.469535645854789,19.66206110717964
21237,Wolfe County,KY,37.743893,-83.49511,14.084985011990307,24.145688591983383
21239,Woodford County,KY,38.043103,-84.748855,1.5841397486249233,2.7156681404998686
22001,Acadia Parish,LA,30.291497,-92.411037,5.335848320891053,9.147168550098948
22003,Allen Parish,LA,30.652744,-92.819605,11.279915037579148,19.33699720727854
22005,Ascension Parish,LA,30.206444,-90.912502,1.1713707082101006,2.0080640712173152
22007,Assumption Parish,LA,29.9033,-91.065219,4.192018185074693,7.186316888699475
22009,Avoyelles Parish,LA,31.088503,-91.983275,6.055829947745609,10.381422767563901
22011,Beauregard Parish,LA,30.645018,-93.340253,13.924436260282382,23.870462160484085
22013,Bienville Parish,LA,32.340952,-93.041151,16.385484258456028,28.08940158592462
22015,Bossier Parish,LA,32.698481,-93.626561,11.054789878383813,18.95106836294368
22017,Caddo Parish,LA,32.580106,-93.88497,9.008858962175704,15.443758220872635
22019,Calcasieu Parish,LA,30.229559,-93.358015,0.6219661012907769,1.0662276022127604
22021,Caldwell Parish,LA,32.101219,-92.114231,2.9792505516157894,5.1072866599127815
22023,Cameron Parish,LA,29.871812,-93.164948,4.403789314626924,7.5493531107890135
22025,Catahoula Parish,LA,31.666517,-91.846703,17.221524135690462,29.52261280404079
22027,Claiborne Parish,LA,32.82716,-92.989728,4.76664450018673,8.17139057174868
22029,Concordia Parish,LA,31.469805,-91.626315,12.945437322415865,22.192178266998628
22031,De Soto Parish,LA,32.059248,-93.740797,2.5239472844321655,4.326766773312284
22033,East Baton Rouge Parish,LA,30.54393,-91.093131,6.173457523684523,10.58307004060204
22035,East Carroll Parish,LA,32.73017,-91.234141,6.61394888480768,11.338198088241738
22037,East Feliciana Parish,LA,30.839784,-91.043434,6.834315105023441,11.715968751468756
22039,Evangeline Parish,LA,30.720693,-92.404086,5.483192216534367,9.399758085487488
22041,Franklin Parish,LA,32.139076,-91.672371,2.4295159524826673,4.164884489970286
22043,Grant Parish,LA,31.597787,-92.561716,20.376109924929825,34.93047415702256
22045,Iberia Parish,LA,29.606013,-91.842706,23.393852676047878,40.10374744465351
22047,Iberville Parish,LA,30.270658,-91.36587,17.41508568000452,29.854432594293463
22049,Jackson Parish,LA,32.30429,-92.5617,9.890334781744617,16.954859625847917
22051,Jefferson Parish,LA,29.5033,-90.036231,16.856156094804927,28.896267591094162
22053,Jefferson Davis Parish,LA,30.269529,-92.816221,9.381723477964448,16.08295453365334
22055,Lafayette Parish,LA,30.206507,-92.06417,0.98222332755394,1.6838114186638973
22057,Lafourche Parish,LA,29.491992,-90.394849,5.576912349575052,9.560421170700089
22059,LaSalle Parish,LA,31.680083,-92.161596,0.9964953530140434,1.7082777480240743
22061,Lincoln Parish,LA,32.601823,-92.662303,6.072594638418865,10.410162237289482
22063,Livingston Parish,LA,30.440419,-90.727474,15.956369475913611,27.353776244423333
22065,Madison Parish,LA,32.346878,-91.231932,4.783073144615369,8.199553962197776
22067,Morehouse Parish,LA,32.820008,-91.800399,7.471056200962448,12.807524915935627
22069,Natchitoches Parish,LA,31.732509,-93.082546,1.4092314740571845,2.4158253840980306
