"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"0500000US05111","Poinsett County, Arkansas","8783","376","978","181","1197","191","735","144","871","152","900","174","693","193","1563","241","378","92","336","154","563","125","326","107","243","131",
"0500000US05113","Polk County, Arkansas","7306","425","442","169","1488","314","1433","267","1145","265","799","170","476","197","547","134","57","38","92","50","450","191","162","65","215","112",
"0500000US05115","Pope County, Arkansas","26133","874","881","297","4908","636","5376","648","5545","603","2789","408","1038","269","2516","417","400","146","358","138","837","190","844","248","641","196",
"0500000US05117","Prairie County, Arkansas","3372","237","224","108","444","137","395","126","325","120","406","144","184","78","498","172","69","36","83","58","432","137","232","86","80","43",
"0500000US05119","Pulaski County, Arkansas","166236","2788","4535","641","17357","1298","29491","1752","37261","2201","29564","1519","11480","896","21661","1568","2442","390","2620","414","4462","624","3257","598","2106","539",
"0500000US05121","Randolph County, Arkansas","6891","507","553","189","966","285","986","242","985","245","950","259","252","109","982","239","24","30","94","80","586","190","418","136","95","66",
"0500000US05123","St. Francis County, Arkansas","7529","514","454","170","1411","293","1688","303","987","242","803","275","225","87","500","166","175","96","298","126","513","161","397","146","78","56",
"0500000US05125","Saline County, Arkansas","54083","1154","1089","304","4713","661","5612","634","6633","820","7927","786","5866","1014","11557","985","2736","497","2150","419","3694","558","1402","317","704","239",
"0500000US05127","Scott County, Arkansas","3587","284","392","125","397","144","683","161","426","143","76","51","260","110","244","118","69","48","102","54","375","160","456","145","107","57",
"0500000US05129","Searcy County, Arkansas","2699","281","212","86","333","113","308","116","227","91","345","165","222","112","249","97","80","72","161","67","302","91","220","82","40","27",
"0500000US05131","Sebastian County, Arkansas","53096","1160","1390","354","7723","764","11551","864","10664","842","8682","750","3102","503","4988","610","570","193","759","211","1580","362","1178","293","909","226",
"0500000US05133","Sevier County, Arkansas","6221","389","409","167","986","222","935","317","749","182","517","145","229","140","587","182","141","61","292","139","611","199","606","179","159","66",
"0500000US05135","Sharp County, Arkansas","5687","335","511","176","614","174","631","189","590","156","543","138","387","177","753","229","172","93","281","192","507","185","627","188","71","42",
"0500000US05137","Stone County, Arkansas","3676","441","262","134","674","230","249","111","412","150","361","187","277","106","679","197","207","98","76","67","229","134","89","53","161","90",
"0500000US05139","Union County, Arkansas","14986","597","652","183","2490","447","3124","380","2893","398","1899","381","453","153","1792","321","143","74","192","109","958","279","264","129","126","80",
"0500000US05141","Van Buren County, Arkansas","5193","363","274","105","643","179","552","165","886","392","565","149","161","75","645","165","37","45","77","54","346","124","582","204","425","148",
"0500000US05143","Washington County, Arkansas","110392","2098","3902","970","12662","1229","20929","1373","21378","1339","16735","1224","8797","891","12235","913","2307","418","2934","547","5210","639","2214","342","1089","278",
"0500000US05145","White County, Arkansas","30847","1027","1920","538","4534","675","6243","723","4509","638","2805","461","1416","387","2627","454","1193","393","974","332","2148","423","2061","392","417","184",
"0500000US05147","Woodruff County, Arkansas","2536","191","619","171","328","90","310","103","373","133","26","25","76","45","195","90","52","32","66","40","311","124","86","47","94","63",
"0500000US05149","Yell County, Arkansas","8124","412","809","263","979","292","1131","270","1235","284","1193","260","276","133","923","248","436","193","239","101","561","165","205","85","137","88",
"0500000US06001","Alameda County, California","636741","4570","8360","885","35517","1872","69950","2261","87642","2821","79858","2180","34282","1505","94739","2383","21439","1236","36729","1516","74217","2404","70501","2277","23507","1207",
"0500000US06003","Alpine County, California","575","146","47","43","69","74","39","32","24","30","61","31","32","27","138","67","26","23","81","70","10","10","7","12","41","29",
"0500000US06005","Amador County, California","13424","667","631","213","1705","365","1296","325","2170","497","1101","288","670","193","1370","307","411","171","277","166","1538","312","1360","304","895","214",
"0500000US06007","Butte County, California","80569","1671","3693","612","14904","1125","18283","1233","13962","879","6636","714","3237","577","8394","922","1522","351","1582","321","3520","540","2527","448","2309","360",
"0500000US06009","Calaveras County, California","15129","785","892","276","2082","428","1807","466","1354","373","1119","295","341","147","1954","391","232","116","711","192","1763","417","1550","402","1324","475",
"0500000US06011","Colusa County, California","8670","606","661","229","1487","281","1145","300","1188","284","857","197","354","170","904","239","169","96","235","104","701","442","772","178","197","99",
"0500000US06013","Contra Costa County, California","448235","4119","9119","993","29241","1671","47306","1770","53831","2000","48821","2006","19763","1229","52483","2376","13465","974","22378","1229","52654","1943","65863","2175","33311","1664",
"0500000US06015","Del Norte County, California","9273","461","887","288","2870","361","2045","349","1248","249","599","188","220","114","581","201","141","93","136","77","179","113","59","48","308","156",
"0500000US06017","El Dorado County, California","69437","1669","2127","351","8408","867","10894","838","9578","803","8444","785","3821","512","7526","828","2242","421","2606","414","6071","532","4335","485","3385","509",
"0500000US06019","Fresno County, California","374166","3296","9073","988","37504","1825","51860","1816","74945","2649","70251","2307","27240","1567","49006","1817","7558","855","8440","775","17809","1190","12503","1024","7977","808",
"0500000US06021","Glenn County, California","11584","602","837","206","2102","407","1634","391","1745","364","1184","270","470","146","1450","238","202","108","666","232","628","236","438","145","228","92",
"0500000US06023","Humboldt County, California","51366","1462","3341","524","10092","817","10368","950","9151","789","5861","646","2407","411","4741","557","536","213","710","211","1870","497","1205","294","1084","291",
"0500000US06025","Imperial County, California","56248","1608","2269","477","8565","953","9732","869","10410","862","8077","924","3491","622","6781","748","600","216","1064","285","1958","430","1646","375","1655","379",
"0500000US06027","Inyo County, California","7294","354","1346","285","1930","348","1209","309","742","173","596","156","74","48","209","103","66","41","289","179","596","196","211","95","26","18",
"0500000US06029","Kern County, California","330507","3586","7443","789","32408","1833","49071","2073","68893","2300","60817","2287","22706","1521","39038","2196","4657","595","7349","716","14326","998","12104","1052","11695","1052",
"0500000US06031","Kings County, California","54658","1391","1953","355","9677","928","7792","853","7769","701","7066","772","2708","465","6347","702","2026","419","2400","460","4192","582","2021","462","707","233",
"0500000US06033","Lake County, California","20228","1106","1508","317","2235","439","2643","487","2218","432","2015","382","890","294","2960","634","755","241","740","253","1319","274","1485","334","1460","339",
"0500000US06035","Lassen County, California","8730","477","497","142","1762","261","1661","299","1585","301","1459","300","165","81","487","168","16","18","239","90","401","141","298","108","160","88",
"0500000US06037","Los Angeles County, California","3991415","12390","53527","1955","223980","4473","410874","5735","539731","7105","564059","5938","236774","4358","705672","6585","123488","2848","205828","3555","409384","4651","376738","4541","141360","3235",
"0500000US06039","Madera County, California","53412","1434","2502","437","6691","798","7068","718","5528","603","5732","651","2641","421","8795","939","1685","545","2752","593","4920","622","2433","482","2665","459",
"0500000US06041","Marin County, California","89141","1989","2972","502","8303","793","11901","1107","12797","1132","10316","802","4865","609","10268","790","3312","543","4259","505","9014","895","8779","824","2355","366",
"0500000US06043","Mariposa County, California","6240","412","390","159","896","262","769","288","917","243","465","161","277","136","618","184","79","71","181","120","560","163","523","141","565","247",
"0500000US06045","Mendocino County, California","32148","1318","2083","416","7004","715","6867","691","4910","631","2109","388","568","181","3276","620","638","237","451","187","1328","302","1411","364","1503","426",
"0500000US06047","Merced County, California","100491","1732","4099","599","14824","1125","17015","1139","13224","905","10670","860","3822","442","10166","825","1532","307","2227","379","5952","680","7060","783","9900","887",
"0500000US06049","Modoc County, California","2732","282","549","185","663","179","338","114","219","136","135","79","56","37","266","104","32","32","44","35","262","158","58","49","110","66",
"0500000US06051","Mono County, California","6305","457","850","353","1911","402","817","361","846","399","571","236","153","111","521","224","242","159","4","6","113","103","57","66","220","178",
"0500000US06053","Monterey County, California","170792","2075","3804","643","13720","1074","21080","1084","27754","1327","40276","2017","10213","860","18398","1405","4816","606","8672","749","9539","796","7299","630","5221","719",
